;ASS_ASSIGNMENT;DATE;WEEK_END;DAY_WE_DS;DAY_OFF;CSPL_RECEIVED_CALLS;YEAR;MONTH;DAY;HOUR
1002669;Téléphonie;29/02/2012;0;Mercredi;0;0;2012;02;29;04:0
1002670;Téléphonie;29/02/2012;0;Mercredi;0;4;2012;02;29;04:3
1002671;Téléphonie;29/02/2012;0;Mercredi;0;2;2012;02;29;05:0
1002672;Téléphonie;29/02/2012;0;Mercredi;0;1;2012;02;29;05:3
1002673;Téléphonie;29/02/2012;0;Mercredi;0;2;2012;02;29;06:0
1002674;Téléphonie;29/02/2012;0;Mercredi;0;4;2012;02;29;06:3
1002675;Téléphonie;29/02/2012;0;Mercredi;0;10;2012;02;29;07:0
1002676;Téléphonie;29/02/2012;0;Mercredi;0;20;2012;02;29;07:3
1002677;Téléphonie;29/02/2012;0;Mercredi;0;43;2012;02;29;08:0
1002678;Téléphonie;29/02/2012;0;Mercredi;0;70;2012;02;29;08:3
1002679;Téléphonie;29/02/2012;0;Mercredi;0;109;2012;02;29;09:0
1002680;Téléphonie;29/02/2012;0;Mercredi;0;117;2012;02;29;09:3
1002681;Téléphonie;29/02/2012;0;Mercredi;0;121;2012;02;29;10:0
1002682;Téléphonie;29/02/2012;0;Mercredi;0;123;2012;02;29;10:3
1002683;Téléphonie;29/02/2012;0;Mercredi;0;128;2012;02;29;11:0
1002684;Téléphonie;29/02/2012;0;Mercredi;0;102;2012;02;29;11:3
1002685;Téléphonie;29/02/2012;0;Mercredi;0;77;2012;02;29;12:0
1002686;Téléphonie;29/02/2012;0;Mercredi;0;65;2012;02;29;12:3
1002687;Téléphonie;29/02/2012;0;Mercredi;0;57;2012;02;29;13:0
1002688;Téléphonie;29/02/2012;0;Mercredi;0;89;2012;02;29;13:3
1002689;Téléphonie;29/02/2012;0;Mercredi;0;98;2012;02;29;14:0
1002690;Téléphonie;29/02/2012;0;Mercredi;0;99;2012;02;29;14:3
1002691;Téléphonie;29/02/2012;0;Mercredi;0;111;2012;02;29;15:0
1002692;Téléphonie;29/02/2012;0;Mercredi;0;116;2012;02;29;15:3
1002693;Téléphonie;29/02/2012;0;Mercredi;0;82;2012;02;29;16:0
1002694;Téléphonie;29/02/2012;0;Mercredi;0;67;2012;02;29;16:3
1002695;Téléphonie;29/02/2012;0;Mercredi;0;71;2012;02;29;17:0
1002696;Téléphonie;29/02/2012;0;Mercredi;0;64;2012;02;29;17:3
1002697;Téléphonie;29/02/2012;0;Mercredi;0;52;2012;02;29;18:0
1002698;Téléphonie;29/02/2012;0;Mercredi;0;46;2012;02;29;18:3
1002699;Téléphonie;29/02/2012;0;Mercredi;0;33;2012;02;29;19:0
1002700;Téléphonie;29/02/2012;0;Mercredi;0;20;2012;02;29;19:3
1002701;Téléphonie;29/02/2012;0;Mercredi;0;12;2012;02;29;20:0
1002702;Téléphonie;29/02/2012;0;Mercredi;0;11;2012;02;29;20:3
1002703;Téléphonie;29/02/2012;0;Mercredi;0;10;2012;02;29;21:0
1002704;Téléphonie;29/02/2012;0;Mercredi;0;6;2012;02;29;21:3
1002705;Téléphonie;29/02/2012;0;Mercredi;0;9;2012;02;29;22:0
1002706;Téléphonie;29/02/2012;0;Mercredi;0;8;2012;02;29;22:3
1002707;Téléphonie;29/02/2012;0;Mercredi;0;1;2012;02;29;23:0
1002708;Téléphonie;29/02/2012;0;Mercredi;0;1;2012;02;29;23:3
1002709;Téléphonie;01/03/2012;0;Jeudi;0;1;2012;03;01;00:0
1002710;Téléphonie;01/03/2012;0;Jeudi;0;0;2012;03;01;00:3
1002711;Téléphonie;01/03/2012;0;Jeudi;0;2;2012;03;01;01:0
1002712;Téléphonie;01/03/2012;0;Jeudi;0;2;2012;03;01;01:3
1002713;Téléphonie;01/03/2012;0;Jeudi;0;0;2012;03;01;02:0
1002714;Téléphonie;01/03/2012;0;Jeudi;0;1;2012;03;01;02:3
1002715;Téléphonie;01/03/2012;0;Jeudi;0;3;2012;03;01;03:0
1002716;Téléphonie;01/03/2012;0;Jeudi;0;0;2012;03;01;03:3
1002717;Téléphonie;01/03/2012;0;Jeudi;0;1;2012;03;01;04:0
1002718;Téléphonie;01/03/2012;0;Jeudi;0;5;2012;03;01;04:3
1002719;Téléphonie;01/03/2012;0;Jeudi;0;0;2012;03;01;05:0
1002720;Téléphonie;01/03/2012;0;Jeudi;0;1;2012;03;01;05:3
1002721;Téléphonie;01/03/2012;0;Jeudi;0;3;2012;03;01;06:0
1002722;Téléphonie;01/03/2012;0;Jeudi;0;10;2012;03;01;06:3
1002723;Téléphonie;01/03/2012;0;Jeudi;0;11;2012;03;01;07:0
1002724;Téléphonie;01/03/2012;0;Jeudi;0;19;2012;03;01;07:3
1002725;Téléphonie;01/03/2012;0;Jeudi;0;43;2012;03;01;08:0
1002726;Téléphonie;01/03/2012;0;Jeudi;0;51;2012;03;01;08:3
1002727;Téléphonie;01/03/2012;0;Jeudi;0;109;2012;03;01;09:0
1002728;Téléphonie;01/03/2012;0;Jeudi;0;107;2012;03;01;09:3
1002729;Téléphonie;01/03/2012;0;Jeudi;0;119;2012;03;01;10:0
1002730;Téléphonie;01/03/2012;0;Jeudi;0;115;2012;03;01;10:3
1002731;Téléphonie;01/03/2012;0;Jeudi;0;127;2012;03;01;11:0
1002732;Téléphonie;01/03/2012;0;Jeudi;0;108;2012;03;01;11:3
1002733;Téléphonie;01/03/2012;0;Jeudi;0;71;2012;03;01;12:0
1002734;Téléphonie;01/03/2012;0;Jeudi;0;57;2012;03;01;12:3
1002735;Téléphonie;01/03/2012;0;Jeudi;0;59;2012;03;01;13:0
1002736;Téléphonie;01/03/2012;0;Jeudi;0;64;2012;03;01;13:3
1002737;Téléphonie;01/03/2012;0;Jeudi;0;87;2012;03;01;14:0
1002738;Téléphonie;01/03/2012;0;Jeudi;0;98;2012;03;01;14:3
1002739;Téléphonie;01/03/2012;0;Jeudi;0;90;2012;03;01;15:0
1002740;Téléphonie;01/03/2012;0;Jeudi;0;92;2012;03;01;15:3
1002741;Téléphonie;01/03/2012;0;Jeudi;0;105;2012;03;01;16:0
1002742;Téléphonie;01/03/2012;0;Jeudi;0;83;2012;03;01;16:3
1002743;Téléphonie;01/03/2012;0;Jeudi;0;74;2012;03;01;17:0
1002744;Téléphonie;01/03/2012;0;Jeudi;0;71;2012;03;01;17:3
1002745;Téléphonie;01/03/2012;0;Jeudi;0;54;2012;03;01;18:0
1002746;Téléphonie;01/03/2012;0;Jeudi;0;46;2012;03;01;18:3
1002747;Téléphonie;01/03/2012;0;Jeudi;0;38;2012;03;01;19:0
1002748;Téléphonie;01/03/2012;0;Jeudi;0;18;2012;03;01;19:3
1002749;Téléphonie;01/03/2012;0;Jeudi;0;11;2012;03;01;20:0
1002750;Téléphonie;01/03/2012;0;Jeudi;0;18;2012;03;01;20:3
1002751;Téléphonie;01/03/2012;0;Jeudi;0;11;2012;03;01;21:0
1002752;Téléphonie;01/03/2012;0;Jeudi;0;8;2012;03;01;21:3
1002753;Téléphonie;01/03/2012;0;Jeudi;0;10;2012;03;01;22:0
1002754;Téléphonie;01/03/2012;0;Jeudi;0;8;2012;03;01;22:3
1002755;Téléphonie;01/03/2012;0;Jeudi;0;4;2012;03;01;23:0
1002756;Téléphonie;01/03/2012;0;Jeudi;0;0;2012;03;01;23:3
1002757;Téléphonie;02/03/2012;0;Vendredi;0;1;2012;03;02;00:0
1002758;Téléphonie;02/03/2012;0;Vendredi;0;0;2012;03;02;00:3
1002759;Téléphonie;02/03/2012;0;Vendredi;0;1;2012;03;02;01:0
1002760;Téléphonie;02/03/2012;0;Vendredi;0;2;2012;03;02;01:3
1002761;Téléphonie;02/03/2012;0;Vendredi;0;0;2012;03;02;02:0
1002762;Téléphonie;02/03/2012;0;Vendredi;0;2;2012;03;02;02:3
1002763;Téléphonie;02/03/2012;0;Vendredi;0;0;2012;03;02;03:0
1002764;Téléphonie;02/03/2012;0;Vendredi;0;3;2012;03;02;03:3
1002765;Téléphonie;02/03/2012;0;Vendredi;0;1;2012;03;02;04:0
1002766;Téléphonie;02/03/2012;0;Vendredi;0;0;2012;03;02;04:3
1002767;Téléphonie;02/03/2012;0;Vendredi;0;1;2012;03;02;05:0
1002768;Téléphonie;02/03/2012;0;Vendredi;0;1;2012;03;02;05:3
1002769;Téléphonie;02/03/2012;0;Vendredi;0;2;2012;03;02;06:0
1002770;Téléphonie;02/03/2012;0;Vendredi;0;8;2012;03;02;06:3
1002771;Téléphonie;02/03/2012;0;Vendredi;0;14;2012;03;02;07:0
1002772;Téléphonie;02/03/2012;0;Vendredi;0;12;2012;03;02;07:3
1002773;Téléphonie;02/03/2012;0;Vendredi;0;45;2012;03;02;08:0
1002774;Téléphonie;02/03/2012;0;Vendredi;0;64;2012;03;02;08:3
1002775;Téléphonie;02/03/2012;0;Vendredi;0;92;2012;03;02;09:0
1002776;Téléphonie;02/03/2012;0;Vendredi;0;117;2012;03;02;09:3
1002777;Téléphonie;02/03/2012;0;Vendredi;0;114;2012;03;02;10:0
1002778;Téléphonie;02/03/2012;0;Vendredi;0;115;2012;03;02;10:3
1002779;Téléphonie;02/03/2012;0;Vendredi;0;118;2012;03;02;11:0
1002780;Téléphonie;02/03/2012;0;Vendredi;0;110;2012;03;02;11:3
1002781;Téléphonie;02/03/2012;0;Vendredi;0;77;2012;03;02;12:0
1002782;Téléphonie;02/03/2012;0;Vendredi;0;62;2012;03;02;12:3
1002783;Téléphonie;02/03/2012;0;Vendredi;0;79;2012;03;02;13:0
1002784;Téléphonie;02/03/2012;0;Vendredi;0;75;2012;03;02;13:3
1002785;Téléphonie;02/03/2012;0;Vendredi;0;107;2012;03;02;14:0
1002786;Téléphonie;02/03/2012;0;Vendredi;0;124;2012;03;02;14:3
1002787;Téléphonie;02/03/2012;0;Vendredi;0;102;2012;03;02;15:0
1002788;Téléphonie;02/03/2012;0;Vendredi;0;92;2012;03;02;15:3
1002789;Téléphonie;02/03/2012;0;Vendredi;0;89;2012;03;02;16:0
1002790;Téléphonie;02/03/2012;0;Vendredi;0;85;2012;03;02;16:3
1002791;Téléphonie;02/03/2012;0;Vendredi;0;76;2012;03;02;17:0
1002792;Téléphonie;02/03/2012;0;Vendredi;0;79;2012;03;02;17:3
1002793;Téléphonie;02/03/2012;0;Vendredi;0;55;2012;03;02;18:0
1002794;Téléphonie;02/03/2012;0;Vendredi;0;41;2012;03;02;18:3
1002795;Téléphonie;02/03/2012;0;Vendredi;0;28;2012;03;02;19:0
1002796;Téléphonie;02/03/2012;0;Vendredi;0;17;2012;03;02;19:3
1002797;Téléphonie;02/03/2012;0;Vendredi;0;14;2012;03;02;20:0
1002798;Téléphonie;02/03/2012;0;Vendredi;0;10;2012;03;02;20:3
1002799;Téléphonie;02/03/2012;0;Vendredi;0;13;2012;03;02;21:0
1002800;Téléphonie;02/03/2012;0;Vendredi;0;9;2012;03;02;21:3
1002801;Téléphonie;02/03/2012;0;Vendredi;0;4;2012;03;02;22:0
1002802;Téléphonie;02/03/2012;0;Vendredi;0;3;2012;03;02;22:3
1002803;Téléphonie;02/03/2012;0;Vendredi;0;3;2012;03;02;23:0
1002804;Téléphonie;02/03/2012;0;Vendredi;0;2;2012;03;02;23:3
1002805;Téléphonie;03/03/2012;1;Samedi;0;4;2012;03;03;00:0
1002806;Téléphonie;03/03/2012;1;Samedi;0;0;2012;03;03;00:3
1002807;Téléphonie;03/03/2012;1;Samedi;0;1;2012;03;03;01:0
1002808;Téléphonie;03/03/2012;1;Samedi;0;2;2012;03;03;01:3
1002809;Téléphonie;03/03/2012;1;Samedi;0;3;2012;03;03;02:0
1002810;Téléphonie;03/03/2012;1;Samedi;0;1;2012;03;03;02:3
1002811;Téléphonie;03/03/2012;1;Samedi;0;0;2012;03;03;03:0
1002812;Téléphonie;03/03/2012;1;Samedi;0;0;2012;03;03;03:3
1002813;Téléphonie;03/03/2012;1;Samedi;0;0;2012;03;03;04:0
1002814;Téléphonie;03/03/2012;1;Samedi;0;0;2012;03;03;04:3
1002815;Téléphonie;03/03/2012;1;Samedi;0;1;2012;03;03;05:0
1002816;Téléphonie;03/03/2012;1;Samedi;0;4;2012;03;03;05:3
1002817;Téléphonie;03/03/2012;1;Samedi;0;2;2012;03;03;06:0
1002818;Téléphonie;03/03/2012;1;Samedi;0;4;2012;03;03;06:3
1002819;Téléphonie;03/03/2012;1;Samedi;0;5;2012;03;03;07:0
1002820;Téléphonie;03/03/2012;1;Samedi;0;5;2012;03;03;07:3
1002821;Téléphonie;03/03/2012;1;Samedi;0;15;2012;03;03;08:0
1002822;Téléphonie;03/03/2012;1;Samedi;0;26;2012;03;03;08:3
1002823;Téléphonie;03/03/2012;1;Samedi;0;25;2012;03;03;09:0
1002824;Téléphonie;03/03/2012;1;Samedi;0;46;2012;03;03;09:3
1002825;Téléphonie;03/03/2012;1;Samedi;0;38;2012;03;03;10:0
1002826;Téléphonie;03/03/2012;1;Samedi;0;36;2012;03;03;10:3
1002827;Téléphonie;03/03/2012;1;Samedi;0;39;2012;03;03;11:0
1002828;Téléphonie;03/03/2012;1;Samedi;0;45;2012;03;03;11:3
1002829;Téléphonie;03/03/2012;1;Samedi;0;55;2012;03;03;12:0
1002830;Téléphonie;03/03/2012;1;Samedi;0;36;2012;03;03;12:3
1002831;Téléphonie;03/03/2012;1;Samedi;0;27;2012;03;03;13:0
1002832;Téléphonie;03/03/2012;1;Samedi;0;21;2012;03;03;13:3
1002833;Téléphonie;03/03/2012;1;Samedi;0;25;2012;03;03;14:0
1002834;Téléphonie;03/03/2012;1;Samedi;0;24;2012;03;03;14:3
1002835;Téléphonie;03/03/2012;1;Samedi;0;33;2012;03;03;15:0
1002836;Téléphonie;03/03/2012;1;Samedi;0;31;2012;03;03;15:3
1002837;Téléphonie;03/03/2012;1;Samedi;0;29;2012;03;03;16:0
1002838;Téléphonie;03/03/2012;1;Samedi;0;28;2012;03;03;16:3
1002839;Téléphonie;03/03/2012;1;Samedi;0;19;2012;03;03;17:0
1002840;Téléphonie;03/03/2012;1;Samedi;0;11;2012;03;03;17:3
1002841;Téléphonie;03/03/2012;1;Samedi;0;18;2012;03;03;18:0
1002842;Téléphonie;03/03/2012;1;Samedi;0;23;2012;03;03;18:3
1002843;Téléphonie;03/03/2012;1;Samedi;0;17;2012;03;03;19:0
1002844;Téléphonie;03/03/2012;1;Samedi;0;13;2012;03;03;19:3
1002845;Téléphonie;03/03/2012;1;Samedi;0;12;2012;03;03;20:0
1002846;Téléphonie;03/03/2012;1;Samedi;0;8;2012;03;03;20:3
1002847;Téléphonie;03/03/2012;1;Samedi;0;7;2012;03;03;21:0
1002848;Téléphonie;03/03/2012;1;Samedi;0;3;2012;03;03;21:3
1002849;Téléphonie;03/03/2012;1;Samedi;0;6;2012;03;03;22:0
1002850;Téléphonie;03/03/2012;1;Samedi;0;5;2012;03;03;22:3
1002851;Téléphonie;03/03/2012;1;Samedi;0;5;2012;03;03;23:0
1002852;Téléphonie;03/03/2012;1;Samedi;0;3;2012;03;03;23:3
1002853;Téléphonie;04/03/2012;1;Dimanche;0;2;2012;03;04;00:0
1002854;Téléphonie;04/03/2012;1;Dimanche;0;0;2012;03;04;00:3
1002855;Téléphonie;04/03/2012;1;Dimanche;0;0;2012;03;04;01:0
1002856;Téléphonie;04/03/2012;1;Dimanche;0;1;2012;03;04;01:3
1002857;Téléphonie;04/03/2012;1;Dimanche;0;2;2012;03;04;02:0
1002858;Téléphonie;04/03/2012;1;Dimanche;0;1;2012;03;04;02:3
1002859;Téléphonie;04/03/2012;1;Dimanche;0;0;2012;03;04;03:0
1002860;Téléphonie;04/03/2012;1;Dimanche;0;0;2012;03;04;03:3
1002861;Téléphonie;04/03/2012;1;Dimanche;0;2;2012;03;04;04:0
1002862;Téléphonie;04/03/2012;1;Dimanche;0;2;2012;03;04;04:3
1002863;Téléphonie;04/03/2012;1;Dimanche;0;1;2012;03;04;05:0
1002864;Téléphonie;04/03/2012;1;Dimanche;0;3;2012;03;04;05:3
1002865;Téléphonie;04/03/2012;1;Dimanche;0;1;2012;03;04;06:0
1002866;Téléphonie;04/03/2012;1;Dimanche;0;3;2012;03;04;06:3
1002867;Téléphonie;04/03/2012;1;Dimanche;0;5;2012;03;04;07:0
1002868;Téléphonie;04/03/2012;1;Dimanche;0;2;2012;03;04;07:3
1002869;Téléphonie;04/03/2012;1;Dimanche;0;9;2012;03;04;08:0
1002870;Téléphonie;04/03/2012;1;Dimanche;0;15;2012;03;04;08:3
1002871;Téléphonie;04/03/2012;1;Dimanche;0;16;2012;03;04;09:0
1002872;Téléphonie;04/03/2012;1;Dimanche;0;17;2012;03;04;09:3
1002873;Téléphonie;04/03/2012;1;Dimanche;0;23;2012;03;04;10:0
1002874;Téléphonie;04/03/2012;1;Dimanche;0;7;2012;03;04;10:3
1002875;Téléphonie;04/03/2012;1;Dimanche;0;17;2012;03;04;11:0
1002876;Téléphonie;04/03/2012;1;Dimanche;0;16;2012;03;04;11:3
1002877;Téléphonie;04/03/2012;1;Dimanche;0;23;2012;03;04;12:0
1002878;Téléphonie;04/03/2012;1;Dimanche;0;11;2012;03;04;12:3
1002879;Téléphonie;04/03/2012;1;Dimanche;0;15;2012;03;04;13:0
1002880;Téléphonie;04/03/2012;1;Dimanche;0;14;2012;03;04;13:3
1002881;Téléphonie;04/03/2012;1;Dimanche;0;20;2012;03;04;14:0
1002882;Téléphonie;04/03/2012;1;Dimanche;0;14;2012;03;04;14:3
1002883;Téléphonie;04/03/2012;1;Dimanche;0;12;2012;03;04;15:0
1002884;Téléphonie;04/03/2012;1;Dimanche;0;13;2012;03;04;15:3
1002885;Téléphonie;04/03/2012;1;Dimanche;0;13;2012;03;04;16:0
1002886;Téléphonie;04/03/2012;1;Dimanche;0;15;2012;03;04;16:3
1002887;Téléphonie;04/03/2012;1;Dimanche;0;19;2012;03;04;17:0
1002888;Téléphonie;04/03/2012;1;Dimanche;0;12;2012;03;04;17:3
1002889;Téléphonie;04/03/2012;1;Dimanche;0;16;2012;03;04;18:0
1002890;Téléphonie;04/03/2012;1;Dimanche;0;17;2012;03;04;18:3
1002891;Téléphonie;04/03/2012;1;Dimanche;0;11;2012;03;04;19:0
1002892;Téléphonie;04/03/2012;1;Dimanche;0;15;2012;03;04;19:3
1002893;Téléphonie;04/03/2012;1;Dimanche;0;10;2012;03;04;20:0
1002894;Téléphonie;04/03/2012;1;Dimanche;0;10;2012;03;04;20:3
1002895;Téléphonie;04/03/2012;1;Dimanche;0;15;2012;03;04;21:0
1002896;Téléphonie;04/03/2012;1;Dimanche;0;4;2012;03;04;21:3
1002897;Téléphonie;04/03/2012;1;Dimanche;0;12;2012;03;04;22:0
1002898;Téléphonie;04/03/2012;1;Dimanche;0;7;2012;03;04;22:3
1002899;Téléphonie;04/03/2012;1;Dimanche;0;5;2012;03;04;23:0
1002900;Téléphonie;04/03/2012;1;Dimanche;0;3;2012;03;04;23:3
1002901;Téléphonie;05/03/2012;0;Lundi;0;0;2012;03;05;00:0
1002902;Téléphonie;05/03/2012;0;Lundi;0;0;2012;03;05;00:3
1002903;Téléphonie;05/03/2012;0;Lundi;0;0;2012;03;05;01:0
1002904;Téléphonie;05/03/2012;0;Lundi;0;1;2012;03;05;01:3
1002905;Téléphonie;05/03/2012;0;Lundi;0;3;2012;03;05;02:0
1002906;Téléphonie;05/03/2012;0;Lundi;0;4;2012;03;05;02:3
1002907;Téléphonie;05/03/2012;0;Lundi;0;0;2012;03;05;03:0
1002908;Téléphonie;05/03/2012;0;Lundi;0;4;2012;03;05;03:3
1002909;Téléphonie;05/03/2012;0;Lundi;0;1;2012;03;05;04:0
1002910;Téléphonie;05/03/2012;0;Lundi;0;1;2012;03;05;04:3
1002911;Téléphonie;05/03/2012;0;Lundi;0;0;2012;03;05;05:0
1002912;Téléphonie;05/03/2012;0;Lundi;0;3;2012;03;05;05:3
1002913;Téléphonie;05/03/2012;0;Lundi;0;4;2012;03;05;06:0
1002914;Téléphonie;05/03/2012;0;Lundi;0;8;2012;03;05;06:3
1002915;Téléphonie;05/03/2012;0;Lundi;0;21;2012;03;05;07:0
1002916;Téléphonie;05/03/2012;0;Lundi;0;32;2012;03;05;07:3
1002917;Téléphonie;05/03/2012;0;Lundi;0;48;2012;03;05;08:0
1002918;Téléphonie;05/03/2012;0;Lundi;0;96;2012;03;05;08:3
1002919;Téléphonie;05/03/2012;0;Lundi;0;151;2012;03;05;09:0
1002920;Téléphonie;05/03/2012;0;Lundi;0;122;2012;03;05;09:3
1002921;Téléphonie;05/03/2012;0;Lundi;0;152;2012;03;05;10:0
1002922;Téléphonie;05/03/2012;0;Lundi;0;151;2012;03;05;10:3
1002923;Téléphonie;05/03/2012;0;Lundi;0;155;2012;03;05;11:0
1002924;Téléphonie;05/03/2012;0;Lundi;0;126;2012;03;05;11:3
1002925;Téléphonie;05/03/2012;0;Lundi;0;95;2012;03;05;12:0
1002926;Téléphonie;05/03/2012;0;Lundi;0;83;2012;03;05;12:3
1002927;Téléphonie;05/03/2012;0;Lundi;0;91;2012;03;05;13:0
1002928;Téléphonie;05/03/2012;0;Lundi;0;109;2012;03;05;13:3
1002929;Téléphonie;05/03/2012;0;Lundi;0;135;2012;03;05;14:0
1002930;Téléphonie;05/03/2012;0;Lundi;0;124;2012;03;05;14:3
1002931;Téléphonie;05/03/2012;0;Lundi;0;147;2012;03;05;15:0
1002932;Téléphonie;05/03/2012;0;Lundi;0;138;2012;03;05;15:3
1002933;Téléphonie;05/03/2012;0;Lundi;0;107;2012;03;05;16:0
1002934;Téléphonie;05/03/2012;0;Lundi;0;81;2012;03;05;16:3
1002935;Téléphonie;05/03/2012;0;Lundi;0;82;2012;03;05;17:0
1002936;Téléphonie;05/03/2012;0;Lundi;0;80;2012;03;05;17:3
1002937;Téléphonie;05/03/2012;0;Lundi;0;56;2012;03;05;18:0
1002938;Téléphonie;05/03/2012;0;Lundi;0;54;2012;03;05;18:3
1002939;Téléphonie;05/03/2012;0;Lundi;0;28;2012;03;05;19:0
1002940;Téléphonie;05/03/2012;0;Lundi;0;22;2012;03;05;19:3
1002941;Téléphonie;05/03/2012;0;Lundi;0;17;2012;03;05;20:0
1002942;Téléphonie;05/03/2012;0;Lundi;0;13;2012;03;05;20:3
1002943;Téléphonie;05/03/2012;0;Lundi;0;16;2012;03;05;21:0
1002944;Téléphonie;05/03/2012;0;Lundi;0;8;2012;03;05;21:3
1002945;Téléphonie;05/03/2012;0;Lundi;0;8;2012;03;05;22:0
1002946;Téléphonie;05/03/2012;0;Lundi;0;7;2012;03;05;22:3
1002947;Téléphonie;05/03/2012;0;Lundi;0;3;2012;03;05;23:0
1002948;Téléphonie;05/03/2012;0;Lundi;0;4;2012;03;05;23:3
1002949;Téléphonie;06/03/2012;0;Mardi;0;1;2012;03;06;00:0
1002950;Téléphonie;06/03/2012;0;Mardi;0;3;2012;03;06;00:3
1002951;Téléphonie;06/03/2012;0;Mardi;0;2;2012;03;06;01:0
1002952;Téléphonie;06/03/2012;0;Mardi;0;1;2012;03;06;01:3
1002953;Téléphonie;06/03/2012;0;Mardi;0;0;2012;03;06;02:0
1002954;Téléphonie;06/03/2012;0;Mardi;0;0;2012;03;06;02:3
1002955;Téléphonie;06/03/2012;0;Mardi;0;1;2012;03;06;03:0
1002956;Téléphonie;06/03/2012;0;Mardi;0;0;2012;03;06;03:3
1002957;Téléphonie;06/03/2012;0;Mardi;0;1;2012;03;06;04:0
1002958;Téléphonie;06/03/2012;0;Mardi;0;0;2012;03;06;04:3
1002959;Téléphonie;06/03/2012;0;Mardi;0;0;2012;03;06;05:0
1002960;Téléphonie;06/03/2012;0;Mardi;0;2;2012;03;06;05:3
1002961;Téléphonie;06/03/2012;0;Mardi;0;1;2012;03;06;06:0
1002962;Téléphonie;06/03/2012;0;Mardi;0;5;2012;03;06;06:3
1002963;Téléphonie;06/03/2012;0;Mardi;0;6;2012;03;06;07:0
1002964;Téléphonie;06/03/2012;0;Mardi;0;24;2012;03;06;07:3
1002965;Téléphonie;06/03/2012;0;Mardi;0;31;2012;03;06;08:0
1002966;Téléphonie;06/03/2012;0;Mardi;0;76;2012;03;06;08:3
1002967;Téléphonie;06/03/2012;0;Mardi;0;107;2012;03;06;09:0
1002968;Téléphonie;06/03/2012;0;Mardi;0;135;2012;03;06;09:3
1002969;Téléphonie;06/03/2012;0;Mardi;0;129;2012;03;06;10:0
1002970;Téléphonie;06/03/2012;0;Mardi;0;127;2012;03;06;10:3
1002971;Téléphonie;06/03/2012;0;Mardi;0;121;2012;03;06;11:0
1002972;Téléphonie;06/03/2012;0;Mardi;0;118;2012;03;06;11:3
1002973;Téléphonie;06/03/2012;0;Mardi;0;100;2012;03;06;12:0
1002974;Téléphonie;06/03/2012;0;Mardi;0;63;2012;03;06;12:3
1002975;Téléphonie;06/03/2012;0;Mardi;0;72;2012;03;06;13:0
1002976;Téléphonie;06/03/2012;0;Mardi;0;78;2012;03;06;13:3
1002977;Téléphonie;06/03/2012;0;Mardi;0;112;2012;03;06;14:0
1002978;Téléphonie;06/03/2012;0;Mardi;0;117;2012;03;06;14:3
1002979;Téléphonie;06/03/2012;0;Mardi;0;105;2012;03;06;15:0
1002980;Téléphonie;06/03/2012;0;Mardi;0;98;2012;03;06;15:3
1002981;Téléphonie;06/03/2012;0;Mardi;0;88;2012;03;06;16:0
1002982;Téléphonie;06/03/2012;0;Mardi;0;92;2012;03;06;16:3
1002983;Téléphonie;06/03/2012;0;Mardi;0;68;2012;03;06;17:0
1002984;Téléphonie;06/03/2012;0;Mardi;0;54;2012;03;06;17:3
1002985;Téléphonie;06/03/2012;0;Mardi;0;47;2012;03;06;18:0
1002986;Téléphonie;06/03/2012;0;Mardi;0;42;2012;03;06;18:3
1002987;Téléphonie;06/03/2012;0;Mardi;0;27;2012;03;06;19:0
1002988;Téléphonie;06/03/2012;0;Mardi;0;17;2012;03;06;19:3
1002989;Téléphonie;06/03/2012;0;Mardi;0;18;2012;03;06;20:0
1002990;Téléphonie;06/03/2012;0;Mardi;0;15;2012;03;06;20:3
1002991;Téléphonie;06/03/2012;0;Mardi;0;10;2012;03;06;21:0
1002992;Téléphonie;06/03/2012;0;Mardi;0;13;2012;03;06;21:3
1002993;Téléphonie;06/03/2012;0;Mardi;0;7;2012;03;06;22:0
1002994;Téléphonie;06/03/2012;0;Mardi;0;3;2012;03;06;22:3
1002995;Téléphonie;06/03/2012;0;Mardi;0;2;2012;03;06;23:0
1002996;Téléphonie;06/03/2012;0;Mardi;0;1;2012;03;06;23:3
1002997;Téléphonie;07/03/2012;0;Mercredi;0;2;2012;03;07;00:0
1002998;Téléphonie;07/03/2012;0;Mercredi;0;0;2012;03;07;00:3
1002999;Téléphonie;07/03/2012;0;Mercredi;0;1;2012;03;07;01:0
1003000;Téléphonie;07/03/2012;0;Mercredi;0;1;2012;03;07;01:3
1003001;Téléphonie;07/03/2012;0;Mercredi;0;1;2012;03;07;02:0
1003002;Téléphonie;07/03/2012;0;Mercredi;0;0;2012;03;07;02:3
1003003;Téléphonie;07/03/2012;0;Mercredi;0;0;2012;03;07;03:0
1003004;Téléphonie;07/03/2012;0;Mercredi;0;0;2012;03;07;03:3
1003005;Téléphonie;07/03/2012;0;Mercredi;0;1;2012;03;07;04:0
1003006;Téléphonie;07/03/2012;0;Mercredi;0;1;2012;03;07;04:3
1003007;Téléphonie;07/03/2012;0;Mercredi;0;2;2012;03;07;05:0
1003008;Téléphonie;07/03/2012;0;Mercredi;0;3;2012;03;07;05:3
1003009;Téléphonie;07/03/2012;0;Mercredi;0;1;2012;03;07;06:0
1003010;Téléphonie;07/03/2012;0;Mercredi;0;5;2012;03;07;06:3
1003011;Téléphonie;07/03/2012;0;Mercredi;0;10;2012;03;07;07:0
